T,N,bin_i,bin_j,bin_i_idx,bin_j_idx,c2_mean,c2_std,c2_exact,mean_p1,mean_p1_sq,mean_p1_cu,mean_p1_qu,mean_n1,mean_p2,mean_p2_sq,mean_p2_cu,mean_p2_qu,mean_n2,mean_p1_p2,p1_sq_p2_sq,mean_p2_F,inv_N,mean_n_accepted,n_valid_events
0.3,34,low,low,0,0,-0.0009487000644625884,0.0008607148274521572,4.350458273748878e-05,0.3971695079513519,0.16104222812234625,0.0665925489267992,0.028042715054444285,8.04171875,0.3971695079513519,0.16104222812234625,0.0665925489267992,0.028042715054444285,8.04171875,0.157743618046319,0.02593459923860981,0.54,0.029411764705882353,24.757447916666667,38346
0.3,34,low,mid,0,1,-0.0007699100737870178,0.00047941138048601087,0.00011142680236608015,0.3971695079513519,0.16104222812234625,0.0665925489267992,0.028042715054444285,8.04171875,0.6358064943581414,0.4115803257090427,0.2711307141243112,0.18161280377465544,8.523515625,0.25252295251649703,0.06628181270350522,0.54,0.029411764705882353,24.757447916666667,38391
0.3,34,low,high,0,2,0.000388545839828205,0.0004958973248182445,0.000412565311403417,0.3971695079513519,0.16104222812234625,0.0665925489267992,0.028042715054444285,8.04171875,1.1590481770799592,1.4576969699696545,2.0223575112465366,3.13705639592402,8.192213541666666,0.4603385941827588,0.234750767971106,0.54,0.029411764705882353,24.757447916666667,38385
0.3,34,mid,low,1,0,-0.0007699100737870178,0.00047941138048601087,0.00011142680236608014,0.6358064943581414,0.4115803257090427,0.2711307141243112,0.18161280377465544,8.523515625,0.3971695079513519,0.16104222812234625,0.0665925489267992,0.028042715054444285,8.04171875,0.25252295251649703,0.06628181270350522,0.54,0.029411764705882353,24.757447916666667,38391
0.3,34,mid,mid,1,1,0.001735508151495125,0.0008038719862222843,0.00028535606057915905,0.6358064943581414,0.4115803257090427,0.2711307141243112,0.18161280377465544,8.523515625,0.6358064943581414,0.4115803257090427,0.2711307141243112,0.18161280377465544,8.523515625,0.4042498982679893,0.16939836451076165,0.54,0.029411764705882353,24.757447916666667,38375
0.3,34,mid,high,1,2,0.0016741931787827033,0.0004862243452759904,0.0010561633915233657,0.6358064943581414,0.4115803257090427,0.2711307141243112,0.18161280377465544,8.523515625,1.1590481770799592,1.4576969699696545,2.0223575112465366,3.13705639592402,8.192213541666666,0.7369303582614032,0.599959393685195,0.54,0.029411764705882353,24.757447916666667,38388
0.3,34,high,low,2,0,0.000388545839828205,0.0004958973248182445,0.000412565311403417,1.1590481770799592,1.4576969699696545,2.0223575112465366,3.13705639592402,8.192213541666666,0.3971695079513519,0.16104222812234625,0.0665925489267992,0.028042715054444285,8.04171875,0.4603385941827588,0.234750767971106,0.54,0.029411764705882353,24.757447916666667,38385
0.3,34,high,mid,2,1,0.0016741931787827033,0.0004862243452759904,0.0010561633915233662,1.1590481770799592,1.4576969699696545,2.0223575112465366,3.13705639592402,8.192213541666666,0.6358064943581414,0.4115803257090427,0.2711307141243112,0.18161280377465544,8.523515625,0.7369303582614032,0.599959393685195,0.54,0.029411764705882353,24.757447916666667,38388
0.3,34,high,high,2,2,0.005253629088960132,0.0008765689606298341,0.0039088749157272715,1.1590481770799592,1.4576969699696545,2.0223575112465366,3.13705639592402,8.192213541666666,1.1590481770799592,1.4576969699696545,2.0223575112465366,3.13705639592402,8.192213541666666,1.3433926767923765,2.124880456258712,0.54,0.029411764705882353,24.757447916666667,38340
0.3,35,low,low,0,0,-0.0013723554599291493,0.0008295369599083031,4.090802013520445e-05,0.3971596571744614,0.16103455195191513,0.06658808814935835,0.028040414631807935,8.277526041666667,0.3971596571744614,0.16103455195191513,0.06658808814935835,0.028040414631807935,8.277526041666667,0.1577357932869357,0.025932126922354054,0.54,0.02857142857142857,25.501666666666665,38358
0.3,35,low,mid,0,1,-0.0005806350212224498,0.0004677690742651268,0.00010477683843265834,0.3971596571744614,0.16103455195191513,0.06658808814935835,0.028040414631807935,8.277526041666667,0.6362938804129147,0.412205395083723,0.27173975797327454,0.18214700271683051,8.771744791666666,0.2527102594070009,0.0663793111094695,0.54,0.02857142857142857,25.501666666666665,38395
0.3,35,low,high,0,2,0.0010911925018368101,0.00048212842523006244,0.00038794867866965654,0.3971596571744614,0.16103455195191513,0.06658808814935835,0.028040414631807935,8.277526041666667,1.1588444967122031,1.4576290194072399,2.0234341023451172,3.142217768767238,8.452395833333334,0.46024628303272985,0.23472863605235428,0.54,0.02857142857142857,25.501666666666665,38390
0.3,35,mid,low,1,0,-0.0005806350212224498,0.0004677690742651268,0.00010477683843265834,0.6362938804129147,0.412205395083723,0.27173975797327454,0.18214700271683051,8.771744791666666,0.3971596571744614,0.16103455195191513,0.06658808814935835,0.028040414631807935,8.277526041666667,0.2527102594070009,0.0663793111094695,0.54,0.02857142857142857,25.501666666666665,38395
0.3,35,mid,mid,1,1,0.0014777959303269512,0.0007693137339371925,0.00026832942880762237,0.6362938804129147,0.412205395083723,0.27173975797327454,0.18214700271683051,8.771744791666666,0.6362938804129147,0.412205395083723,0.27173975797327454,0.18214700271683051,8.771744791666666,0.40486990225092456,0.16991328773612818,0.54,0.02857142857142857,25.501666666666665,38383
0.3,35,mid,high,1,2,0.0012048004613746063,0.0004707649976151807,0.0009931794880611577,0.6362938804129147,0.412205395083723,0.27173975797327454,0.18214700271683051,8.771744791666666,1.1588444967122031,1.4576290194072399,2.0234341023451172,3.142217768767238,8.452395833333334,0.7373656616081589,0.6008425458302611,0.54,0.02857142857142857,25.501666666666665,38395
0.3,35,high,low,2,0,0.0010911925018368101,0.00048212842523006244,0.0003879486786696565,1.1588444967122031,1.4576290194072399,2.0234341023451172,3.142217768767238,8.452395833333334,0.3971596571744614,0.16103455195191513,0.06658808814935835,0.028040414631807935,8.277526041666667,0.46024628303272985,0.23472863605235428,0.54,0.02857142857142857,25.501666666666665,38390
0.3,35,high,mid,2,1,0.0012048004613746063,0.0004707649976151807,0.0009931794880611577,1.1588444967122031,1.4576290194072399,2.0234341023451172,3.142217768767238,8.452395833333334,0.6362938804129147,0.412205395083723,0.27173975797327454,0.18214700271683051,8.771744791666666,0.7373656616081589,0.6008425458302611,0.54,0.02857142857142857,25.501666666666665,38395
0.3,35,high,high,2,2,0.004925116969746822,0.0008386236491723552,0.0036759099316356334,1.1588444967122031,1.4576290194072399,2.0234341023451172,3.142217768767238,8.452395833333334,1.1588444967122031,1.4576290194072399,2.0234341023451172,3.142217768767238,8.452395833333334,1.3429205675601594,2.1246823582181116,0.54,0.02857142857142857,25.501666666666665,38356
0.3,36,low,low,0,0,-0.00021963282936278978,0.0008056907557607246,3.853716510127405e-05,0.3975230572606063,0.16132277997710265,0.06676144939499755,0.0281341080156779,8.50484375,0.3975230572606063,0.16132277997710265,0.06676144939499755,0.0281341080156779,8.50484375,0.1580245810538193,0.02602503933954067,0.54,0.027777777777777776,26.226979166666666,38370
0.3,36,low,mid,0,1,-0.00043682022564621274,0.000448768458726812,9.87048681028603e-05,0.3975230572606063,0.16132277997710265,0.06676144939499755,0.0281341080156779,8.50484375,0.6364397587253171,0.4123798069180612,0.27189602192847095,0.182271124924104,9.004791666666666,0.2529994786506907,0.06652625685844246,0.54,0.027777777777777776,26.226979166666666,38397
0.3,36,low,high,0,2,0.0006266853217646057,0.00046894035835465237,0.0003654710563336277,0.3975230572606063,0.16132277997710265,0.06676144939499755,0.0281341080156779,8.50484375,1.1606217769508334,1.4637465533143956,2.04049667798446,3.1884524803274927,8.71734375,0.4613739170967328,0.23613566316258058,0.54,0.027777777777777776,26.226979166666666,38395
0.3,36,mid,low,1,0,-0.00043682022564621274,0.000448768458726812,9.87048681028603e-05,0.6364397587253171,0.4123798069180612,0.27189602192847095,0.182271124924104,9.004791666666666,0.3975230572606063,0.16132277997710265,0.06676144939499755,0.0281341080156779,8.50484375,0.2529994786506907,0.06652625685844246,0.54,0.027777777777777776,26.226979166666666,38397
0.3,36,mid,mid,1,1,0.00027132962845089576,0.0007371711094668128,0.0002527823150665503,0.6364397587253171,0.4123798069180612,0.27189602192847095,0.182271124924104,9.004791666666666,0.6364397587253171,0.4123798069180612,0.27189602192847095,0.182271124924104,9.004791666666666,0.40505556648633984,0.17005710515377742,0.54,0.027777777777777776,26.226979166666666,38383
0.3,36,mid,high,1,2,0.0010777768376641832,0.0004488467846873147,0.0009356646223668297,0.6364397587253171,0.4123798069180612,0.27189602192847095,0.182271124924104,9.004791666666666,1.1606217769508334,1.4637465533143956,2.04049667798446,3.1884524803274927,8.71734375,0.7386658436939372,0.6036195210327681,0.54,0.027777777777777776,26.226979166666666,38396
0.3,36,high,low,2,0,0.0006266853217646057,0.00046894035835465237,0.0003654710563336277,1.1606217769508334,1.4637465533143956,2.04049667798446,3.1884524803274927,8.71734375,0.3975230572606063,0.16132277997710265,0.06676144939499755,0.0281341080156779,8.50484375,0.4613739170967328,0.23613566316258058,0.54,0.027777777777777776,26.226979166666666,38395
0.3,36,high,mid,2,1,0.0010777768376641832,0.0004488467846873147,0.0009356646223668295,1.1606217769508334,1.4637465533143956,2.04049667798446,3.1884524803274927,8.71734375,0.6364397587253171,0.4123798069180612,0.27189602192847095,0.182271124924104,9.004791666666666,0.7386658436939372,0.6036195210327681,0.54,0.027777777777777776,26.226979166666666,38396
0.3,36,high,high,2,2,0.003075826815365066,0.0007978150527016629,0.003463158729530821,1.1606217769508334,1.4637465533143956,2.04049667798446,3.1884524803274927,8.71734375,1.1606217769508334,1.4637465533143956,2.04049667798446,3.1884524803274927,8.71734375,1.34704290913251,2.1425539723397726,0.54,0.027777777777777776,26.226979166666666,38362
0.3,37,low,low,0,0,-0.00015021168577121046,0.0007754762525014103,3.636659664907008e-05,0.39721019890447384,0.16108113257877285,0.06662050168899705,0.028060559632497505,8.727213541666666,0.39721019890447384,0.16108113257877285,0.06662050168899705,0.028060559632497505,8.727213541666666,0.15777594211373167,0.025947131272860198,0.54,0.02702702702702703,26.955026041666667,38376
0.3,37,low,mid,0,1,0.000236406976510618,0.0004371884347969356,9.314580094768692e-05,0.39721019890447384,0.16108113257877285,0.06662050168899705,0.028060559632497505,8.727213541666666,0.6364578646497263,0.4123993018641801,0.2719110741927814,0.18228055945030347,9.25828125,0.2528075550118345,0.06642974661897737,0.54,0.02702702702702703,26.955026041666667,38395
0.3,37,low,high,0,2,0.000543895985192151,0.00045252676323862765,0.00034489164026315077,0.39721019890447384,0.16108113257877285,0.06662050168899705,0.028060559632497505,8.727213541666666,1.161636214202965,1.4658329328830593,2.0437777422393686,3.194167224283217,8.96953125,0.4614137516981997,0.2361180290000675,0.54,0.02702702702702703,26.955026041666667,38395
0.3,37,mid,low,1,0,0.000236406976510618,0.0004371884347969356,9.31458009476869e-05,0.6364578646497263,0.4123993018641801,0.2719110741927814,0.18228055945030347,9.25828125,0.39721019890447384,0.16108113257877285,0.06662050168899705,0.028060559632497505,8.727213541666666,0.2528075550118345,0.06642974661897737,0.54,0.02702702702702703,26.955026041666667,38395
0.3,37,mid,mid,1,1,-0.001059445975314246,0.0007074714548500428,0.00023854815579705903,0.6364578646497263,0.4123993018641801,0.2719110741927814,0.18228055945030347,9.25828125,0.6364578646497263,0.4123993018641801,0.2719110741927814,0.18228055945030347,9.25828125,0.4050786134744893,0.17007318417806316,0.54,0.02702702702702703,26.955026041666667,38384
0.3,37,mid,high,1,2,0.0011237693928414613,0.0004315824867592086,0.0008830036185881162,0.6364578646497263,0.4123993018641801,0.2719110741927814,0.18228055945030347,9.25828125,1.161636214202965,1.4658329328830593,2.0437777422393686,3.194167224283217,8.96953125,0.7393325043914112,0.6045084781704972,0.54,0.02702702702702703,26.955026041666667,38398
0.3,37,high,low,2,0,0.000543895985192151,0.00045252676323862765,0.00034489164026315093,1.161636214202965,1.4658329328830593,2.0437777422393686,3.194167224283217,8.96953125,0.39721019890447384,0.16108113257877285,0.06662050168899705,0.028060559632497505,8.727213541666666,0.4614137516981997,0.2361180290000675,0.54,0.02702702702702703,26.955026041666667,38395
0.3,37,high,mid,2,1,0.0011237693928414613,0.0004315824867592086,0.0008830036185881163,1.161636214202965,1.4658329328830593,2.0437777422393686,3.194167224283217,8.96953125,0.6364578646497263,0.4123993018641801,0.2719110741927814,0.18228055945030347,9.25828125,0.7393325043914112,0.6045084781704972,0.54,0.02702702702702703,26.955026041666667,38398
0.3,37,high,high,2,2,0.0033414947916903678,0.0007649633764322378,0.0032683495792125185,1.161636214202965,1.4658329328830593,2.0437777422393686,3.194167224283217,8.96953125,1.161636214202965,1.4658329328830593,2.0437777422393686,3.194167224283217,8.96953125,1.349398694147797,2.1486661871245514,0.54,0.02702702702702703,26.955026041666667,38379
0.3,38,low,low,0,0,-0.0005396893724473269,0.0007490314116561167,3.4374374409328675e-05,0.39719770176615954,0.16106384957700653,0.06660561438980234,0.02805005627003691,8.970182291666667,0.39719770176615954,0.16106384957700653,0.06660561438980234,0.02805005627003691,8.970182291666667,0.15776601428831902,0.02594156364056459,0.54,0.02631578947368421,27.699895833333333,38378
0.3,38,low,mid,0,1,-0.00015209956871586118,0.0004231099747498817,8.804345742587513e-05,0.39719770176615954,0.16106384957700653,0.06660561438980234,0.02805005627003691,8.970182291666667,0.6363171133194894,0.4122261780445252,0.2717486969069688,0.1821427800304247,9.503098958333334,0.25274369500497806,0.06639473513226772,0.54,0.02631578947368421,27.699895833333333,38393
0.3,38,low,high,0,2,0.0008391301718616945,0.0004376802262991,0.0003260025799476838,0.39719770176615954,0.16106384957700653,0.06660561438980234,0.02805005627003691,8.970182291666667,1.162132796733866,1.4680369935082338,2.050198332009525,3.208638464884158,9.226614583333333,0.461596476009771,0.2364476894958911,0.54,0.02631578947368421,27.699895833333333,38395
0.3,38,mid,low,1,0,-0.00015209956871586118,0.0004231099747498817,8.804345742587512e-05,0.6363171133194894,0.4122261780445252,0.2717486969069688,0.1821427800304247,9.503098958333334,0.39719770176615954,0.16106384957700653,0.06660561438980234,0.02805005627003691,8.970182291666667,0.25274369500497806,0.06639473513226772,0.54,0.02631578947368421,27.699895833333333,38393
0.3,38,mid,mid,1,1,0.0001114095329365065,0.0006915412970956445,0.00022548318189411444,0.6363171133194894,0.4122261780445252,0.2717486969069688,0.1821427800304247,9.503098958333334,0.6363171133194894,0.4122261780445252,0.2717486969069688,0.1821427800304247,9.503098958333334,0.4048994687032479,0.1699304218651966,0.54,0.02631578947368421,27.699895833333333,38389
0.3,38,mid,high,1,2,0.0009083545224066353,0.00042487199267977194,0.000834665405730854,0.6363171133194894,0.4122261780445252,0.2717486969069688,0.1821427800304247,9.503098958333334,1.162132796733866,1.4680369935082338,2.050198332009525,3.208638464884158,9.226614583333333,0.7394849865115984,0.6051632790618747,0.54,0.02631578947368421,27.699895833333333,38398
0.3,38,high,low,2,0,0.0008391301718616945,0.0004376802262991,0.00032600257994768383,1.162132796733866,1.4680369935082338,2.050198332009525,3.208638464884158,9.226614583333333,0.39719770176615954,0.16106384957700653,0.06660561438980234,0.02805005627003691,8.970182291666667,0.461596476009771,0.2364476894958911,0.54,0.02631578947368421,27.699895833333333,38395
0.3,38,high,mid,2,1,0.0009083545224066353,0.00042487199267977194,0.0008346654057308539,1.162132796733866,1.4680369935082338,2.050198332009525,3.208638464884158,9.226614583333333,0.6363171133194894,0.4122261780445252,0.2717486969069688,0.1821427800304247,9.503098958333334,0.7394849865115984,0.6051632790618747,0.54,0.02631578947368421,27.699895833333333,38398
0.3,38,high,high,2,2,0.0040326631351822835,0.000743993610565861,0.003089521030787511,1.162132796733866,1.4680369935082338,2.050198332009525,3.208638464884158,9.226614583333333,1.162132796733866,1.4680369935082338,2.050198332009525,3.208638464884158,9.226614583333333,1.350552637244477,2.155132614308694,0.54,0.02631578947368421,27.699895833333333,38386
0.3,39,low,low,0,0,0.0005587233619988329,0.0007238993980820729,3.254148203749996e-05,0.39727044537822365,0.16112715680433923,0.06664619686089505,0.02807289230016507,9.215963541666667,0.39727044537822365,0.16112715680433923,0.06664619686089505,0.02807289230016507,9.215963541666667,0.15782380677101218,0.02596196065985012,0.54,0.02564102564102564,28.459895833333334,38390
